Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
V,uA
-0.08508508508508505,-4.146176164210216
-0.08708708708708701,-3.963438863151803
-0.08908908908908897,-3.9056139474144467
-0.09109109109109115,-4.147213306005335
-0.0930930930930931,-3.9242243692836
-0.09509509509509506,-4.16132507475936
-0.09709709709709702,-4.042195153486357
-0.0990990990990992,-4.277527641158057
-0.10110110110110115,-4.111745636350552
-0.10310310310310311,-4.012962377536831
-0.10510510510510507,-4.320530871766685
-0.10710710710710702,-4.278323821781479
-0.1091091091091092,-3.975068365259965
-0.11111111111111116,-4.286272622617446
-0.11311311311311312,-4.607079301705085
-0.11511511511511507,-3.6200760865606485
-0.11711711711711703,-4.424436739321729
-0.11911911911911921,-4.257700864501018
-0.12112112112112117,-4.483657674006285
-0.12312312312312312,-4.344695326287419
-0.12512512512512508,-4.54174501501718
-0.12712712712712704,-4.992864616978335
-0.12912912912912922,-4.479786735480941
-0.13113113113113117,-4.743430992657786
-0.13313313313313313,-4.804860270016783
-0.1351351351351351,-4.5950809395427
-0.13713713713713704,-4.893073932908998
-0.13913913913913922,-4.447889120380065
-0.14114114114114118,-3.9647221347241275
-0.14314314314314314,-4.572129998301487
-0.1451451451451451,-4.865324168145477
-0.14714714714714705,-4.603371868691624
-0.14914914914914923,-5.103910280453152
-0.1511511511511512,-4.833671976976539
-0.15315315315315314,-4.233379732964259
-0.1551551551551551,-4.881628689188421
-0.15715715715715706,-4.8120168594817905
-0.15915915915915924,-4.255860780575915
-0.1611611611611612,-4.9514067599256215
-0.16316316316316315,-4.732146186198469
-0.1651651651651651,-5.2049554846079245
-0.16716716716716706,-5.051620151534918
-0.16916916916916924,-4.815208237294258
-0.1711711711711712,-4.714191336755425
-0.17317317317317316,-5.107443523902007
-0.1751751751751751,-4.684308409568015
-0.17717717717717707,-4.892406210719355
-0.17917917917917925,-4.720875949705393
-0.1811811811811812,-5.024904891546675
-0.18318318318318316,-5.49018369073571
-0.18518518518518512,-4.97827108903619
-0.18718718718718708,-5.721435296873979
-0.18918918918918926,-5.839452581435919
-0.1911911911911912,-5.225976367741243
-0.19319319319319317,-5.173649435394244
-0.19519519519519513,-5.139060672586145
-0.19719719719719708,-5.730828859750966
-0.19919919919919926,-6.184481340097497
-0.20120120120120122,-6.101785259250206
-0.20320320320320318,-5.491990343534962
-0.20520520520520513,-5.6337140718243415
-0.2072072072072071,-5.977760516115789
-0.20920920920920927,-6.195753845546482
-0.21121121121121122,-6.673745666610637
-0.21321321321321318,-6.7514701091788885
-0.21521521521521514,-6.110089975192768
-0.21721721721721732,-6.956950288246388
-0.21921921921921927,-7.470896695349314
-0.22122122122122123,-6.692664203867181
-0.2232232232232232,-6.897716844076462
-0.22522522522522515,-7.183351448771325
-0.22722722722722732,-6.935832276355457
-0.22922922922922928,-8.078672224391072
-0.23123123123123124,-7.737703563674397
-0.2332332332332332,-7.82445272463563
-0.23523523523523515,-8.787562087781522
-0.23723723723723733,-8.478006847183362
-0.2392392392392393,-8.144799477049673
-0.24124124124124124,-8.842870211909757
-0.2432432432432432,-9.482584638580665
-0.24524524524524516,-9.074068896838012
-0.24724724724724734,-8.968799812725047
-0.2492492492492493,-9.9053441699259
-0.25125125125125125,-10.081665788765092
-0.2532532532532532,-10.26920591374758
-0.25525525525525516,-10.541938571268929
-0.25725725725725734,-11.206829770192984
-0.2592592592592593,-11.673743097341474
-0.26126126126126126,-11.226869590902862
-0.2632632632632632,-11.151467029738585
-0.26526526526526517,-11.624588236833839
-0.26726726726726735,-11.65704035557184
-0.2692692692692693,-11.879618936303618
-0.27127127127127126,-12.469991341511145
-0.2732732732732732,-12.428254491081084
-0.2752752752752752,-12.348893243679738
-0.27727727727727736,-13.116019403025765
-0.2792792792792793,-11.9947217238263
-0.28128128128128127,-12.67623776303193
-0.2832832832832832,-12.25881751946507
-0.2852852852852852,-12.592514368717703
-0.28728728728728736,-13.028991523826415
-0.2892892892892893,-12.465436973108089
-0.2912912912912913,-13.122226962553704
-0.29329329329329323,-12.199420031465662
-0.2952952952952952,-12.695711988672421
-0.29729729729729737,-13.297450555025502
-0.2992992992992993,-12.699962063670888
-0.3013013013013013,-12.738559289238404
-0.30330330330330324,-12.853220554313344
-0.3053053053053052,-12.868202391437778
-0.3073073073073074,-13.348435201886069
-0.30930930930930933,-12.571652618837314
-0.3113113113113113,-12.619256758698889
-0.31331331331331325,-12.761944088130534
-0.3153153153153152,-13.173923372427081
-0.3173173173173174,-12.864714420774767
-0.31931931931931934,-13.027327519261469
-0.3213213213213213,-13.179190536680013
-0.32332332332332325,-12.421395894947931
-0.3253253253253252,-12.424692325467205
-0.3273273273273274,-12.815870570856884
-0.32932932932932935,-13.061467275919405
-0.3313313313313313,-12.585016522712566
-0.33333333333333326,-12.385760118786395
-0.3353353353353352,-13.431715932325956
-0.3373373373373374,-12.485869233226815
-0.33933933933933935,-12.855014945109335
-0.3413413413413413,-12.632612912200749
-0.34334334334334327,-12.870049994859112
-0.3453453453453452,-13.1442650125847
-0.3473473473473474,-13.195173825681128
-0.34934934934934936,-12.623767597648243
-0.3513513513513513,-12.89581369348306
-0.35335335335335327,-12.396889077862127
-0.35535535535535545,-13.049743164213108
-0.3573573573573574,-13.633080333042116
-0.35935935935935936,-13.49201394524514
-0.3613613613613613,-13.031343977825687
-0.3633633633633633,-13.086345541616364
-0.36536536536536546,-12.927133169794228
-0.3673673673673674,-12.907110972879618
-0.36936936936936937,-12.802738161545674
-0.37137137137137133,-13.560964731316826
-0.3733733733733733,-13.25670575103317
-0.37537537537537546,-12.965157325867425
-0.3773773773773774,-13.657332975925543
-0.3793793793793794,-13.522931524951048
-0.38138138138138133,-13.126552468761217
-0.3833833833833833,-13.67623456846686
-0.38538538538538547,-13.827309021069254
-0.3873873873873874,-13.31138102673752
-0.3893893893893894,-13.590351587712332
-0.39139139139139134,-13.684562303034363
-0.3933933933933933,-13.618631300946227
-0.3953953953953955,-13.955626469841723
-0.39739739739739743,-13.540184373796917
-0.3993993993993994,-13.993689107904022
-0.40140140140140135,-13.86251813678568
-0.4034034034034033,-14.15518361207977
-0.4054054054054055,-14.169798714502813
-0.40740740740740744,-14.576708407624977
-0.4094094094094094,-14.804486015355648
-0.41141141141141135,-14.567180221546057
-0.4134134134134133,-14.72244587356175
-0.4154154154154155,-14.418457097772984
-0.41741741741741745,-15.387471028716767
-0.4194194194194194,-15.280787523351048
-0.42142142142142136,-16.035135881145283
-0.4234234234234233,-15.862138253277548
-0.4254254254254255,-16.17690071639431
-0.42742742742742745,-15.832590626948315
-0.4294294294294294,-16.72963547887388
-0.43143143143143137,-17.06198306645432
-0.4334334334334333,-17.356040353605295
-0.4354354354354355,-17.778646410345555
-0.43743743743743746,-18.26433213067941
-0.4394394394394394,-18.12302696484837
-0.4414414414414414,-18.51715862752104
-0.44344344344344333,-18.52860611993997
-0.4454454454454455,-18.907127918579185
-0.44744744744744747,-19.79467670014306
-0.4494494494494494,-20.056404279251716
-0.4514514514514514,-20.300490196121068
-0.45345345345345334,-21.573655407055227
-0.4554554554554555,-21.462714378038857
-0.4574574574574575,-21.449857126630096
-0.45945945945945943,-23.340222675559396
-0.4614614614614614,-23.143086422469104
-0.46346346346346334,-23.13483494074919
-0.4654654654654655,-23.92649678106799
-0.4674674674674675,-23.166744814939324
-0.46946946946946944,-23.49409672947812
-0.4714714714714714,-23.602500592599114
-0.47347347347347357,-23.18461069615642
-0.47547547547547553,-23.809009549588364
-0.4774774774774775,-24.51359862782095
-0.47947947947947944,-24.60055529044427
-0.4814814814814814,-24.584855678399425
-0.4834834834834836,-24.47261671446557
-0.48548548548548554,-24.542646043298095
-0.4874874874874875,-24.944077695308653
-0.48948948948948945,-24.57939050595361
-0.4914914914914914,-24.790453556908766
-0.4934934934934936,-24.867241242143905
-0.49549549549549554,-24.73934613151223
-0.4974974974974975,-25.501894066126635
-0.49949949949949946,-24.693438884144584
-0.5015015015015014,-25.01183455414284
-0.5035035035035036,-24.40074548828393
-0.5055055055055055,-25.195214450247125
-0.5075075075075075,-25.143646417968956
-0.5095095095095095,-25.078467022165768
-0.5115115115115114,-25.09389963455439
-0.5135135135135136,-24.41334108217122
-0.5155155155155156,-24.31385203393947
-0.5175175175175175,-24.57994395663899
-0.5195195195195195,-24.783781293477404
-0.5215215215215214,-24.631021509062343
-0.5235235235235236,-24.671259863880035
-0.5255255255255256,-24.966788777780376
-0.5275275275275275,-24.65013253308179
-0.5295295295295295,-24.098113637228526
-0.5315315315315314,-24.167570395732845
-0.5335335335335336,-23.994894468951173
-0.5355355355355356,-24.259995800534863
-0.5375375375375375,-23.93074148047012
-0.5395395395395395,-24.704724814434147
-0.5415415415415414,-24.06756075502465
-0.5435435435435436,-24.376830172232452
-0.5455455455455456,-24.121361871739847
-0.5475475475475475,-24.023754568931217
-0.5495495495495495,-23.55205525832554
-0.5515515515515514,-23.675546219150178
-0.5535535535535536,-23.75472437427161
-0.5555555555555556,-24.659399563072732
-0.5575575575575575,-24.054219026909795
-0.5595595595595595,-23.91226539669949
-0.5615615615615615,-23.851813114426314
-0.5635635635635636,-24.072957725429596
-0.5655655655655656,-23.228224722828955
-0.5675675675675675,-23.250460974974608
-0.5695695695695695,-23.808449368562545
-0.5715715715715715,-23.00787934921379
-0.5735735735735736,-23.55369233770286
-0.5755755755755756,-23.283737570666574
-0.5775775775775776,-23.389805406224795
-0.5795795795795795,-22.8471052752515
-0.5815815815815815,-23.124957530479538
-0.5835835835835836,-22.862347252225135
-0.5855855855855856,-23.178538856930718
-0.5875875875875876,-23.132876858988865
-0.5895895895895895,-22.895302402835032
-0.5915915915915915,-23.116395354038254
-0.5935935935935936,-22.693472350891266
-0.5955955955955956,-22.268450999004365
-0.5975975975975976,-22.236181358028382
-0.5995995995995995,-22.51299526240672
-0.6016016016016015,-22.588603733557218
-0.6036036036036037,-21.84366352475231
-0.6056056056056056,-22.602863883650077
-0.6076076076076076,-21.960906459903335
-0.6096096096096095,-22.032085567097692
-0.6116116116116117,-22.004406205731172
-0.6136136136136137,-22.238264004857367
-0.6156156156156156,-21.767807664230965
-0.6176176176176176,-21.883747658812748
-0.6196196196196195,-22.04325912890176
-0.6216216216216217,-21.791241420996396
-0.6236236236236237,-22.221897774924976
-0.6256256256256256,-21.739406631289807
-0.6276276276276276,-21.695048042569194
-0.6296296296296295,-21.327633647157704
-0.6316316316316317,-22.004580021237828
-0.6336336336336337,-21.465624599270434
-0.6356356356356356,-21.594936992256013
-0.6376376376376376,-21.49290960843325
-0.6396396396396395,-21.480793094447172
-0.6416416416416417,-22.087148122726642
-0.6436436436436437,-21.243632353769446
-0.6456456456456456,-21.260061238441775
-0.6476476476476476,-21.83386070584796
-0.6496496496496496,-21.27994852490445
-0.6516516516516517,-21.395371834057432
-0.6536536536536537,-21.288724845711386
-0.6556556556556556,-21.45045421245999
-0.6576576576576576,-21.09498408747425
-0.6596596596596596,-21.050466577419577
-0.6616616616616617,-20.37226243141932
-0.6636636636636637,-20.88309422279804
-0.6656656656656657,-20.478992153338805
-0.6676676676676676,-21.208693794455897
-0.6696696696696696,-21.346741635212986
-0.6716716716716717,-20.753122264546885
-0.6736736736736737,-20.65782275396489
-0.6756756756756757,-21.292600376646497
-0.6776776776776776,-20.909751365100114
-0.6796796796796796,-21.43381588188899
-0.6816816816816818,-21.039951582902226
-0.6836836836836837,-20.41142487115574
-0.6856856856856857,-20.591557498559528
-0.6876876876876876,-20.177430917652703
-0.6896896896896896,-20.817770167829867
-0.6916916916916918,-20.11950347466222
-0.6936936936936937,-20.250241547401526
-0.6956956956956957,-20.056797537910054
-0.6976976976976976,-20.93985182016916
-0.6996996996996996,-20.380514513202158
-0.7017017017017018,-20.003613683761635
-0.7037037037037037,-19.585961604074768
-0.7057057057057057,-19.77683476763383
-0.7077077077077076,-20.36864434957217
-0.7097097097097096,-20.371372000771224
-0.7117117117117118,-20.23059328514215
-0.7137137137137137,-20.10271507018
-0.7157157157157157,-19.95060447241191
-0.7177177177177176,-19.89149913805775
-0.7197197197197196,-20.370290794229163
-0.7217217217217218,-19.68148746095578
-0.7237237237237237,-19.364989690718104
-0.7257257257257257,-19.616179423160872
-0.7277277277277276,-19.802482339277322
-0.7297297297297298,-19.549874728731588
-0.7317317317317318,-19.7819802681793
-0.7337337337337337,-19.57393398459238
-0.7357357357357357,-19.912642303418146
-0.7377377377377377,-19.359518191724554
-0.7397397397397398,-19.428913287956927
-0.7417417417417418,-19.355769207877607
-0.7437437437437437,-19.577115397091255
-0.7457457457457457,-19.512733680577966
-0.7477477477477477,-19.833475350718334
-0.7497497497497498,-19.972484898194942
-0.7517517517517518,-19.495588437375662
-0.7537537537537538,-18.969279291201854
-0.7557557557557557,-19.62616393154358
-0.7577577577577577,-19.48069517979337
-0.7597597597597598,-19.2141570792768
-0.7617617617617618,-20.034525859416433
-0.7637637637637638,-19.089872029228474
-0.7657657657657657,-19.2664651743752
-0.7677677677677677,-19.648808116371168
-0.7697697697697699,-19.629355570988388
-0.7717717717717718,-19.29456797358865
-0.7737737737737738,-18.92564891366501
-0.7757757757757757,-19.026437846782006
-0.7777777777777777,-18.486918514183913
-0.7797797797797799,-18.38066462790851
-0.7817817817817818,-19.051424756642497
-0.7837837837837838,-19.20507958869377
-0.7857857857857857,-19.192324838247835
-0.7877877877877877,-19.054107073138944
-0.7897897897897899,-19.12354314619178
-0.7917917917917918,-18.08932336286374
-0.7937937937937938,-18.867686564587242
-0.7957957957957957,-18.881696286008843
-0.7977977977977977,-18.861787929681096
-0.7997997997997999,-18.84947403051671
-0.8018018018018018,-18.65440386495478
-0.8038038038038038,-18.292751949768583
-0.8058058058058057,-17.744266931718627
-0.8078078078078077,-18.429298315797464
-0.8098098098098099,-18.097114582786986
-0.8118118118118118,-18.546125791611203
-0.8138138138138138,-18.25780125694921
-0.8158158158158157,-18.428361312082075
-0.8178178178178177,-18.115441583192435
-0.8198198198198199,-18.630369058840373
-0.8218218218218218,-18.811577180372858
-0.8238238238238238,-18.44405788268348
-0.8258258258258258,-18.12780985223448
-0.8278278278278277,-18.57641663574344
-0.8298298298298299,-18.178959107712412
-0.8318318318318318,-18.27169641117646
-0.8338338338338338,-17.89845520929437
-0.8358358358358358,-18.27664990383638
-0.8378378378378377,-18.63447688502824
-0.8398398398398399,-18.484266233677634
-0.8418418418418419,-18.55601982712266
-0.8438438438438438,-18.29084221333073
-0.8458458458458458,-18.46865492468162
-0.8478478478478477,-17.89591023038441
-0.8498498498498499,-18.045755067096426
-0.8518518518518519,-18.47216028200612
-0.8538538538538538,-17.426150155834268
-0.8558558558558558,-17.83623981609457
-0.8578578578578577,-18.26436465966994
-0.8598598598598599,-18.1593164700763
-0.8618618618618619,-18.23355237351614
-0.8638638638638638,-17.971935649678574
-0.8658658658658658,-17.737713925578955
-0.867867867867868,-17.843373134771007
-0.8698698698698699,-17.58008368075399
-0.8718718718718719,-18.239829237510744
-0.8738738738738738,-18.703055436814335
-0.8758758758758758,-17.53039292428588
-0.877877877877878,-17.228366120475975
-0.8798798798798799,-17.407114870152906
-0.8818818818818819,-17.80889325222045
-0.8838838838838838,-17.277326221461873
-0.8858858858858858,-17.5461513458617
-0.887887887887888,-17.494844381387416
-0.8898898898898899,-17.781952720682845
-0.8918918918918919,-17.703795917723422
-0.8938938938938938,-17.53667283567159
-0.8958958958958958,-17.727865144770494
-0.897897897897898,-17.223937753222607
-0.8998998998998999,-17.580719646737602
-0.9019019019019019,-17.2457566558563
-0.9039039039039038,-17.257212723371815
-0.9059059059059058,-17.68181020718822
-0.907907907907908,-17.822325273841724
-0.9099099099099099,-17.609166959657703
-0.9119119119119119,-17.61356016137152
-0.9139139139139139,-16.807702233941683
-0.9159159159159158,-17.340141257958095
-0.917917917917918,-17.60672917330625
-0.91991991991992,-17.650488975047136
-0.9219219219219219,-17.30184943148913
-0.9239239239239239,-17.224597885196093
-0.9259259259259258,-17.429382157489602
-0.927927927927928,-17.509316611831316
-0.92992992992993,-17.111635014149964
-0.9319319319319319,-17.085076440615133
-0.9339339339339339,-17.052534139700583
-0.9359359359359358,-17.236894947961414
-0.937937937937938,-17.087714658914095
-0.93993993993994,-17.62034951071112
-0.9419419419419419,-17.107079637368905
-0.9439439439439439,-16.79641026196105
-0.9459459459459458,-17.11710793877114
-0.947947947947948,-16.894430862601105
-0.94994994994995,-16.916754959149866
-0.9519519519519519,-17.525645306693328
-0.9539539539539539,-16.922267365192397
-0.9559559559559558,-16.720534052993095
-0.957957957957958,-17.089051384761966
-0.95995995995996,-16.671930911853387
-0.9619619619619619,-16.40242382316671
-0.9639639639639639,-16.730224323544583
-0.9659659659659658,-16.760050212924703
-0.967967967967968,-17.1671479438615
-0.96996996996997,-17.130747889865606
-0.9719719719719719,-16.420181851760585
-0.9739739739739739,-16.935157538671653
-0.9759759759759759,-16.651302056588644
-0.977977977977978,-16.946376056790367
-0.97997997997998,-17.068571359871807
-0.9819819819819819,-17.01993596596798
-0.9839839839839839,-16.43956239975451
-0.9859859859859861,-16.60190842755906
-0.987987987987988,-16.532164173789422
-0.98998998998999,-16.79738438139332
-0.991991991991992,-16.60856057287039
-0.9939939939939939,-16.711496463869278
-0.9959959959959961,-16.337351612540125
-0.997997997997998,-16.023259261767528
-1.0,-16.233491687072497
